"Year Level","Qualification","Region","Academic Year","Typical Level Flag","Cumulative Year Attainment Rate","Current Year Attainment Rate","Cumulative Year Attainment","Current Year Attainment","Total Student Count","Cohort Warning"
"11","NCEA Level 2","Auckland","2015","0","0.008","0.008","171","166","20374",""
"11","NCEA Level 2","Auckland","2016","0","0.009","0.009","189","185","20359",""
"11","NCEA Level 2","Auckland","2017","0","0.012","0.012","237","230","19628",""
"11","NCEA Level 2","Auckland","2018","0","0.009","0.008","174","169","19949",""
"11","NCEA Level 2","Auckland","2019","0","0.008","0.007","158","145","20162",""
"11","NCEA Level 2","Auckland","2020","0","0.011","0.011","231","216","20215",""
"11","NCEA Level 2","Auckland","2021","0","0.011","0.011","232","226","20526",""
"11","NCEA Level 2","Auckland","2022","0","0.008","0.008","181","170","21537",""
"11","NCEA Level 2","Auckland","2023","0","0.007","0.006","152","142","22920",""
"11","NCEA Level 2","Auckland","2024","0","0.009","0.009","205","202","23264",""
"11","NCEA Level 2","Bay of Plenty","2015","0","0.031","0.03","126","124","4089",""
"11","NCEA Level 2","Bay of Plenty","2016","0","0.034","0.034","137","136","4053",""
"11","NCEA Level 2","Bay of Plenty","2017","0","0.041","0.041","164","164","3990",""
"11","NCEA Level 2","Bay of Plenty","2018","0","0.033","0.032","130","124","3929",""
"11","NCEA Level 2","Bay of Plenty","2019","0","0.035","0.031","141","127","4033",""
"11","NCEA Level 2","Bay of Plenty","2020","0","0.045","0.045","188","185","4152",""
"11","NCEA Level 2","Bay of Plenty","2021","0","0.043","0.041","183","173","4234",""
"11","NCEA Level 2","Bay of Plenty","2022","0","0.037","0.034","161","149","4371",""
"11","NCEA Level 2","Bay of Plenty","2023","0","0.036","0.036","161","160","4474",""
"11","NCEA Level 2","Bay of Plenty","2024","0","0.031","0.026","141","117","4552",""
"11","NCEA Level 2","Canterbury","2015","0","0.01","0.009","69","66","7123",""
"11","NCEA Level 2","Canterbury","2016","0","0.011","0.01","76","71","7099",""
"11","NCEA Level 2","Canterbury","2017","0","0.01","0.01","71","69","7170",""
"11","NCEA Level 2","Canterbury","2018","0","0.008","0.007","56","50","7097",""
"11","NCEA Level 2","Canterbury","2019","0","0.008","0.007","58","53","7364",""
"11","NCEA Level 2","Canterbury","2020","0","0.008","0.008","61","56","7305",""
"11","NCEA Level 2","Canterbury","2021","0","0.009","0.009","69","67","7299",""
"11","NCEA Level 2","Canterbury","2022","0","0.01","0.009","76","74","7827",""
"11","NCEA Level 2","Canterbury","2023","0","0.007","0.007","59","55","8239",""
"11","NCEA Level 2","Canterbury","2024","0","0.006","0.006","49","46","8340",""
"11","NCEA Level 2","Gisborne","2015","0","0.031","0.031","20","20","639",""
"11","NCEA Level 2","Gisborne","2016","0","0.013","0.013","9","9","695",""
"11","NCEA Level 2","Gisborne","2017","0","0.021","0.02","15","14","711",""
"11","NCEA Level 2","Gisborne","2018","0","0.028","0.026","20","18","705",""
"11","NCEA Level 2","Gisborne","2019","0","0.021","0.021","14","14","676",""
"11","NCEA Level 2","Gisborne","2020","0","0.02","0.02","13","13","662",""
"11","NCEA Level 2","Gisborne","2021","0","0.029","0.029","21","21","712",""
"11","NCEA Level 2","Gisborne","2022","0","0.037","0.037","25","25","683",""
"11","NCEA Level 2","Gisborne","2023","0","0.034","0.034","24","24","705",""
"11","NCEA Level 2","Gisborne","2024","0","0.048","0.038","34","27","713",""
"11","NCEA Level 2","Hawke's Bay","2015","0","0.029","0.029","67","67","2321",""
"11","NCEA Level 2","Hawke's Bay","2016","0","0.024","0.024","57","57","2345",""
"11","NCEA Level 2","Hawke's Bay","2017","0","0.036","0.036","86","86","2382",""
"11","NCEA Level 2","Hawke's Bay","2018","0","0.018","0.018","40","40","2189",""
"11","NCEA Level 2","Hawke's Bay","2019","0","0.016","0.016","37","36","2283",""
"11","NCEA Level 2","Hawke's Bay","2020","0","0.022","0.022","52","52","2318",""
"11","NCEA Level 2","Hawke's Bay","2021","0","0.02","0.02","44","44","2197",""
"11","NCEA Level 2","Hawke's Bay","2022","0","0.022","0.021","53","51","2383",""
"11","NCEA Level 2","Hawke's Bay","2023","0","0.024","0.024","60","58","2454",""
"11","NCEA Level 2","Hawke's Bay","2024","0","0.011","0.008","25","20","2362",""
"11","NCEA Level 2","Manawatu-Whanganui","2015","0","0.029","0.028","88","86","3026",""
"11","NCEA Level 2","Manawatu-Whanganui","2016","0","0.027","0.027","86","86","3134",""
"11","NCEA Level 2","Manawatu-Whanganui","2017","0","0.032","0.032","96","95","3002",""
"11","NCEA Level 2","Manawatu-Whanganui","2018","0","0.022","0.022","63","63","2924",""
"11","NCEA Level 2","Manawatu-Whanganui","2019","0","0.022","0.022","68","68","3139",""
"11","NCEA Level 2","Manawatu-Whanganui","2020","0","0.027","0.025","79","75","2954",""
"11","NCEA Level 2","Manawatu-Whanganui","2021","0","0.03","0.028","93","89","3151",""
"11","NCEA Level 2","Manawatu-Whanganui","2022","0","0.031","0.03","95","92","3069",""
"11","NCEA Level 2","Manawatu-Whanganui","2023","0","0.031","0.03","106","103","3406",""
"11","NCEA Level 2","Manawatu-Whanganui","2024","0","0.028","0.027","95","92","3367",""
"11","NCEA Level 2","Marlborough","2015","0","0.006","0.004","3","2","496",""
"11","NCEA Level 2","Marlborough","2016","0","0.004","0.004","2","2","467",""
"11","NCEA Level 2","Marlborough","2017","0","0.023","0.023","10","10","440",""
"11","NCEA Level 2","Marlborough","2018","0","0.012","0.012","6","6","481",""
"11","NCEA Level 2","Marlborough","2019","0","0.002","0.002","1","1","505",""
"11","NCEA Level 2","Marlborough","2020","0","0.04","0.038","18","17","446",""
"11","NCEA Level 2","Marlborough","2021","0","0.008","0.008","4","4","520",""
"11","NCEA Level 2","Marlborough","2022","0","0.019","0.019","9","9","469",""
"11","NCEA Level 2","Marlborough","2023","0","0.021","0.019","11","10","534",""
"11","NCEA Level 2","Marlborough","2024","0","0.014","0.014","8","8","565",""
"11","NCEA Level 2","Nelson","2015","0","0.008","0.008","7","7","838",""
"11","NCEA Level 2","Nelson","2016","0","0.009","0.009","7","7","814",""
"11","NCEA Level 2","Nelson","2017","0","0.008","0.008","6","6","742",""
"11","NCEA Level 2","Nelson","2018","0","0.004","0.004","3","3","750",""
"11","NCEA Level 2","Nelson","2019","0","0.003","0.001","2","1","776",""
"11","NCEA Level 2","Nelson","2020","0","0.006","0.006","5","5","791",""
"11","NCEA Level 2","Nelson","2021","0","0.009","0.008","7","6","786",""
"11","NCEA Level 2","Nelson","2022","0","0.01","0.01","8","8","765",""
"11","NCEA Level 2","Nelson","2023","0","0.008","0.008","7","7","862",""
"11","NCEA Level 2","Nelson","2024","0","0.004","0.004","3","3","839",""
"11","NCEA Level 2","Northland","2015","0","0.019","0.015","44","35","2307",""
"11","NCEA Level 2","Northland","2016","0","0.028","0.022","63","50","2290",""
"11","NCEA Level 2","Northland","2017","0","0.019","0.017","40","37","2122",""
"11","NCEA Level 2","Northland","2018","0","0.013","0.013","29","28","2161",""
"11","NCEA Level 2","Northland","2019","0","0.033","0.033","73","72","2187",""
"11","NCEA Level 2","Northland","2020","0","0.031","0.031","65","64","2068",""
"11","NCEA Level 2","Northland","2021","0","0.029","0.028","65","63","2214",""
"11","NCEA Level 2","Northland","2022","0","0.028","0.028","68","67","2425",""
"11","NCEA Level 2","Northland","2023","0","0.03","0.029","72","69","2364",""
"11","NCEA Level 2","Northland","2024","0","0.025","0.024","63","60","2499",""
"11","NCEA Level 2","Otago","2015","0","0.009","0.008","21","20","2433",""
"11","NCEA Level 2","Otago","2016","0","0.009","0.009","23","22","2524",""
"11","NCEA Level 2","Otago","2017","0","0.007","0.005","17","13","2411",""
"11","NCEA Level 2","Otago","2018","0","0.005","0.005","11","11","2435",""
"11","NCEA Level 2","Otago","2019","0","0.005","0.004","12","11","2447",""
"11","NCEA Level 2","Otago","2020","0","0.007","0.007","18","18","2532",""
"11","NCEA Level 2","Otago","2021","0","0.013","0.013","33","32","2463",""
"11","NCEA Level 2","Otago","2022","0","0.01","0.009","25","24","2631",""
"11","NCEA Level 2","Otago","2023","0","0.006","0.006","16","16","2731",""
"11","NCEA Level 2","Otago","2024","0","0.007","0.007","20","20","2797",""
"11","NCEA Level 2","Other","2015","0","0.02","0.016","25","20","1269",""
"11","NCEA Level 2","Other","2016","0","0.025","0.021","31","27","1263",""
"11","NCEA Level 2","Other","2017","0","0.016","0.013","18","14","1091",""
"11","NCEA Level 2","Other","2018","0","0.008","0.007","10","9","1223",""
"11","NCEA Level 2","Other","2019","0","0.008","0.007","13","10","1531",""
"11","NCEA Level 2","Other","2020","0","0.014","0.013","22","20","1531",""
"11","NCEA Level 2","Other","2021","0","0.012","0.009","21","17","1806",""
"11","NCEA Level 2","Other","2022","0","0.012","0.006","26","14","2218",""
"11","NCEA Level 2","Other","2023","0","0.011","0.01","28","25","2460",""
"11","NCEA Level 2","Other","2024","0","0.009","0.008","27","24","2860",""
"11","NCEA Level 2","Southland","2015","0","0.012","0.011","15","13","1229",""
"11","NCEA Level 2","Southland","2016","0","0.014","0.01","17","12","1256",""
"11","NCEA Level 2","Southland","2017","0","0.007","0.006","8","7","1227",""
"11","NCEA Level 2","Southland","2018","0","0.004","0.004","5","5","1155",""
"11","NCEA Level 2","Southland","2019","0","0.009","0.009","11","11","1248",""
"11","NCEA Level 2","Southland","2020","0","0.005","0.005","7","7","1283",""
"11","NCEA Level 2","Southland","2021","0","0.007","0.007","9","9","1268",""
"11","NCEA Level 2","Southland","2022","0","0.012","0.012","15","15","1262",""
"11","NCEA Level 2","Southland","2023","0","0.01","0.01","14","14","1335",""
"11","NCEA Level 2","Southland","2024","0","0.003","0.003","4","4","1366",""
"11","NCEA Level 2","Taranaki","2015","0","0.031","0.029","49","46","1579",""
"11","NCEA Level 2","Taranaki","2016","0","0.026","0.024","40","37","1518",""
"11","NCEA Level 2","Taranaki","2017","0","0.027","0.027","40","40","1499",""
"11","NCEA Level 2","Taranaki","2018","0","0.025","0.025","38","37","1495",""
"11","NCEA Level 2","Taranaki","2019","0","0.027","0.025","39","37","1455",""
"11","NCEA Level 2","Taranaki","2020","0","0.032","0.031","47","46","1474",""
"11","NCEA Level 2","Taranaki","2021","0","0.029","0.029","45","45","1572",""
"11","NCEA Level 2","Taranaki","2022","0","0.03","0.029","50","48","1661",""
"11","NCEA Level 2","Taranaki","2023","0","0.025","0.024","42","41","1706",""
"11","NCEA Level 2","Taranaki","2024","0","0.035","0.034","64","62","1835",""
"11","NCEA Level 2","Tasman","2015","0","0.004","0.004","2","2","554",""
"11","NCEA Level 2","Tasman","2016","0","0.013","0.013","7","7","521",""
"11","NCEA Level 2","Tasman","2017","0","0.009","0.009","5","5","560",""
"11","NCEA Level 2","Tasman","2018","0","0.013","0.013","7","7","548",""
"11","NCEA Level 2","Tasman","2019","0","0.007","0.007","4","4","583",""
"11","NCEA Level 2","Tasman","2020","0","0.012","0.012","7","7","588",""
"11","NCEA Level 2","Tasman","2021","0","0.018","0.018","10","10","569",""
"11","NCEA Level 2","Tasman","2022","0","0.017","0.015","10","9","601",""
"11","NCEA Level 2","Tasman","2023","0","0.005","0.005","3","3","579",""
"11","NCEA Level 2","Tasman","2024","0","0.008","0.008","5","5","614",""
"11","NCEA Level 2","Waikato","2015","0","0.017","0.017","103","100","5913",""
"11","NCEA Level 2","Waikato","2016","0","0.023","0.022","140","134","6030",""
"11","NCEA Level 2","Waikato","2017","0","0.023","0.023","137","134","5859",""
"11","NCEA Level 2","Waikato","2018","0","0.018","0.018","108","106","5965",""
"11","NCEA Level 2","Waikato","2019","0","0.019","0.018","113","106","6020",""
"11","NCEA Level 2","Waikato","2020","0","0.039","0.039","243","241","6185",""
"11","NCEA Level 2","Waikato","2021","0","0.032","0.03","204","191","6352",""
"11","NCEA Level 2","Waikato","2022","0","0.038","0.036","248","233","6494",""
"11","NCEA Level 2","Waikato","2023","0","0.028","0.027","198","190","6954",""
"11","NCEA Level 2","Waikato","2024","0","0.017","0.014","120","100","7074",""
"11","NCEA Level 2","Wellington","2015","0","0.015","0.015","94","92","6216",""
"11","NCEA Level 2","Wellington","2016","0","0.012","0.011","72","68","6200",""
"11","NCEA Level 2","Wellington","2017","0","0.013","0.013","82","80","6126",""
"11","NCEA Level 2","Wellington","2018","0","0.01","0.01","59","59","6067",""
"11","NCEA Level 2","Wellington","2019","0","0.012","0.011","74","68","6274",""
"11","NCEA Level 2","Wellington","2020","0","0.015","0.015","96","91","6208",""
"11","NCEA Level 2","Wellington","2021","0","0.016","0.013","101","84","6236",""
"11","NCEA Level 2","Wellington","2022","0","0.017","0.015","110","99","6504",""
"11","NCEA Level 2","Wellington","2023","0","0.014","0.014","93","92","6633",""
"11","NCEA Level 2","Wellington","2024","0","0.01","0.01","70","67","6733",""
"11","NCEA Level 2","West Coast","2015","0","0.056","0.05","18","16","319",""
"11","NCEA Level 2","West Coast","2016","0","0.053","0.027","20","10","374",""
"11","NCEA Level 2","West Coast","2017","0","0.042","0.027","14","9","337",""
"11","NCEA Level 2","West Coast","2018","0","0.028","0.016","9","5","319",""
"11","NCEA Level 2","West Coast","2019","0","0.02","0.02","6","6","299",""
"11","NCEA Level 2","West Coast","2020","0","0.069","0.06","23","20","334",""
"11","NCEA Level 2","West Coast","2021","0","0.056","0.053","20","19","356",""
"11","NCEA Level 2","West Coast","2022","0","0.041","0.028","13","9","319",""
"11","NCEA Level 2","West Coast","2023","0","0.041","0.041","15","15","364",""
"11","NCEA Level 2","West Coast","2024","0","0.033","0.03","12","11","361",""
"11","NCEA Level 3","Auckland","2015","0","0","0","10","9","20374",""
"11","NCEA Level 3","Auckland","2016","0","0.001","0.001","15","14","20359",""
"11","NCEA Level 3","Auckland","2017","0","0.001","0.001","19","19","19628",""
"11","NCEA Level 3","Auckland","2018","0","0.001","0.001","17","17","19949",""
"11","NCEA Level 3","Auckland","2019","0","0.001","0.001","20","17","20162",""
"11","NCEA Level 3","Auckland","2020","0","0.001","0.001","16","13","20215",""
"11","NCEA Level 3","Auckland","2021","0","0.001","0.001","11","11","20526",""
"11","NCEA Level 3","Auckland","2022","0","0.001","0.001","21","20","21537",""
"11","NCEA Level 3","Auckland","2023","0","0","0","9","3","22920",""
"11","NCEA Level 3","Auckland","2024","0","0.003","0.003","63","63","23264",""
"11","NCEA Level 3","Bay of Plenty","2015","0","0.002","0.001","10","3","4089",""
"11","NCEA Level 3","Bay of Plenty","2016","0","0.002","0.002","7","7","4053",""
"11","NCEA Level 3","Bay of Plenty","2017","0","0.01","0.01","38","38","3990",""
"11","NCEA Level 3","Bay of Plenty","2018","0","0.008","0.007","33","27","3929",""
"11","NCEA Level 3","Bay of Plenty","2019","0","0.01","0.007","40","29","4033",""
"11","NCEA Level 3","Bay of Plenty","2020","0","0.011","0.011","46","44","4152",""
"11","NCEA Level 3","Bay of Plenty","2021","0","0.011","0.01","47","42","4234",""
"11","NCEA Level 3","Bay of Plenty","2022","0","0.003","0.001","14","6","4371",""
"11","NCEA Level 3","Bay of Plenty","2023","0","0.003","0.003","12","12","4474",""
"11","NCEA Level 3","Bay of Plenty","2024","0","0.006","0.004","26","19","4552",""
"11","NCEA Level 3","Canterbury","2015","0","0","0","3","2","7123",""
"11","NCEA Level 3","Canterbury","2016","0","0","0","3","3","7099",""
"11","NCEA Level 3","Canterbury","2017","0","0.001","0.001","4","4","7170",""
"11","NCEA Level 3","Canterbury","2018","0","0","0","0","0","7097",""
"11","NCEA Level 3","Canterbury","2019","0","0","0","1","1","7364",""
"11","NCEA Level 3","Canterbury","2020","0","0.002","0.002","13","11","7305",""
"11","NCEA Level 3","Canterbury","2021","0","0.001","0","4","3","7299",""
"11","NCEA Level 3","Canterbury","2022","0","0.001","0.001","4","4","7827",""
"11","NCEA Level 3","Canterbury","2023","0","0.001","0.001","9","9","8239",""
"11","NCEA Level 3","Canterbury","2024","0","0","0","3","2","8340",""
"11","NCEA Level 3","Gisborne","2015","0","0","0","0","0","639",""
"11","NCEA Level 3","Gisborne","2016","0","0","0","0","0","695",""
"11","NCEA Level 3","Gisborne","2017","0","0","0","0","0","711",""
"11","NCEA Level 3","Gisborne","2018","0","0.001","0.001","1","1","705",""
"11","NCEA Level 3","Gisborne","2019","0","0","0","0","0","676",""
"11","NCEA Level 3","Gisborne","2020","0","0","0","0","0","662",""
"11","NCEA Level 3","Gisborne","2021","0","0","0","0","0","712",""
"11","NCEA Level 3","Gisborne","2022","0","0.004","0.004","3","3","683",""
"11","NCEA Level 3","Gisborne","2023","0","0.01","0.01","7","7","705",""
"11","NCEA Level 3","Gisborne","2024","0","0.011","0.007","8","5","713",""
"11","NCEA Level 3","Hawke's Bay","2015","0","0","0","0","0","2321",""
"11","NCEA Level 3","Hawke's Bay","2016","0","0","0","1","1","2345",""
"11","NCEA Level 3","Hawke's Bay","2017","0","0","0","1","1","2382",""
"11","NCEA Level 3","Hawke's Bay","2018","0","0","0","0","0","2189",""
"11","NCEA Level 3","Hawke's Bay","2019","0","0.001","0.001","2","2","2283",""
"11","NCEA Level 3","Hawke's Bay","2020","0","0","0","1","1","2318",""
"11","NCEA Level 3","Hawke's Bay","2021","0","0","0","0","0","2197",""
"11","NCEA Level 3","Hawke's Bay","2022","0","0.001","0","2","1","2383",""
"11","NCEA Level 3","Hawke's Bay","2023","0","0.005","0.005","13","13","2454",""
"11","NCEA Level 3","Hawke's Bay","2024","0","0.002","0","5","1","2362",""
"11","NCEA Level 3","Manawatu-Whanganui","2015","0","0.001","0","2","1","3026",""
"11","NCEA Level 3","Manawatu-Whanganui","2016","0","0.001","0.001","2","2","3134",""
"11","NCEA Level 3","Manawatu-Whanganui","2017","0","0.001","0.001","2","2","3002",""
"11","NCEA Level 3","Manawatu-Whanganui","2018","0","0","0","0","0","2924",""
"11","NCEA Level 3","Manawatu-Whanganui","2019","0","0.001","0.001","2","2","3139",""
"11","NCEA Level 3","Manawatu-Whanganui","2020","0","0","0","1","0","2954",""
"11","NCEA Level 3","Manawatu-Whanganui","2021","0","0","0","0","0","3151",""
"11","NCEA Level 3","Manawatu-Whanganui","2022","0","0.001","0.001","2","2","3069",""
"11","NCEA Level 3","Manawatu-Whanganui","2023","0","0.001","0.001","5","5","3406",""
"11","NCEA Level 3","Manawatu-Whanganui","2024","0","0.002","0.002","8","7","3367",""
"11","NCEA Level 3","Marlborough","2015","0","0","0","0","0","496",""
"11","NCEA Level 3","Marlborough","2016","0","0","0","0","0","467",""
"11","NCEA Level 3","Marlborough","2017","0","0","0","0","0","440",""
"11","NCEA Level 3","Marlborough","2018","0","0.002","0.002","1","1","481",""
"11","NCEA Level 3","Marlborough","2019","0","0","0","0","0","505",""
"11","NCEA Level 3","Marlborough","2020","0","0","0","0","0","446",""
"11","NCEA Level 3","Marlborough","2021","0","0","0","0","0","520",""
"11","NCEA Level 3","Marlborough","2022","0","0","0","0","0","469",""
"11","NCEA Level 3","Marlborough","2023","0","0","0","0","0","534",""
"11","NCEA Level 3","Marlborough","2024","0","0","0","0","0","565",""
"11","NCEA Level 3","Nelson","2015","0","0","0","0","0","838",""
"11","NCEA Level 3","Nelson","2016","0","0","0","0","0","814",""
"11","NCEA Level 3","Nelson","2017","0","0","0","0","0","742",""
"11","NCEA Level 3","Nelson","2018","0","0","0","0","0","750",""
"11","NCEA Level 3","Nelson","2019","0","0.001","0.001","1","1","776",""
"11","NCEA Level 3","Nelson","2020","0","0","0","0","0","791",""
"11","NCEA Level 3","Nelson","2021","0","0.001","0.001","1","1","786",""
"11","NCEA Level 3","Nelson","2022","0","0.001","0.001","1","1","765",""
"11","NCEA Level 3","Nelson","2023","0","0","0","0","0","862",""
"11","NCEA Level 3","Nelson","2024","0","0","0","0","0","839",""
"11","NCEA Level 3","Northland","2015","0","0","0","1","0","2307",""
"11","NCEA Level 3","Northland","2016","0","0","0","0","0","2290",""
"11","NCEA Level 3","Northland","2017","0","0","0","0","0","2122",""
"11","NCEA Level 3","Northland","2018","0","0","0","0","0","2161",""
"11","NCEA Level 3","Northland","2019","0","0","0","0","0","2187",""
"11","NCEA Level 3","Northland","2020","0","0.001","0.001","3","3","2068",""
"11","NCEA Level 3","Northland","2021","0","0.002","0.002","4","4","2214",""
"11","NCEA Level 3","Northland","2022","0","0.001","0.001","2","2","2425",""
"11","NCEA Level 3","Northland","2023","0","0.001","0.001","2","2","2364",""
"11","NCEA Level 3","Northland","2024","0","0.001","0","3","1","2499",""
"11","NCEA Level 3","Otago","2015","0","0","0","0","0","2433",""
"11","NCEA Level 3","Otago","2016","0","0","0","0","0","2524",""
"11","NCEA Level 3","Otago","2017","0","0.001","0.001","2","2","2411",""
"11","NCEA Level 3","Otago","2018","0","0","0","1","1","2435",""
"11","NCEA Level 3","Otago","2019","0","0","0","1","1","2447",""
"11","NCEA Level 3","Otago","2020","0","0","0","0","0","2532",""
"11","NCEA Level 3","Otago","2021","0","0","0","1","1","2463",""
"11","NCEA Level 3","Otago","2022","0","0.001","0.001","3","3","2631",""
"11","NCEA Level 3","Otago","2023","0","0.001","0.001","2","2","2731",""
"11","NCEA Level 3","Otago","2024","0","0","0","0","0","2797",""
"11","NCEA Level 3","Other","2015","0","0.001","0","1","0","1269",""
"11","NCEA Level 3","Other","2016","0","0.002","0.002","3","3","1263",""
"11","NCEA Level 3","Other","2017","0","0","0","0","0","1091",""
"11","NCEA Level 3","Other","2018","0","0","0","0","0","1223",""
"11","NCEA Level 3","Other","2019","0","0.002","0.001","3","2","1531",""
"11","NCEA Level 3","Other","2020","0","0.001","0.001","2","2","1531",""
"11","NCEA Level 3","Other","2021","0","0.002","0","3","0","1806",""
"11","NCEA Level 3","Other","2022","0","0.002","0","4","1","2218",""
"11","NCEA Level 3","Other","2023","0","0.002","0.001","4","2","2460",""
"11","NCEA Level 3","Other","2024","0","0.001","0","3","1","2860",""
"11","NCEA Level 3","Southland","2015","0","0.002","0.002","3","3","1229",""
"11","NCEA Level 3","Southland","2016","0","0.003","0.001","4","1","1256",""
"11","NCEA Level 3","Southland","2017","0","0.001","0.001","1","1","1227",""
"11","NCEA Level 3","Southland","2018","0","0","0","0","0","1155",""
"11","NCEA Level 3","Southland","2019","0","0.001","0.001","1","1","1248",""
"11","NCEA Level 3","Southland","2020","0","0","0","0","0","1283",""
"11","NCEA Level 3","Southland","2021","0","0","0","0","0","1268",""
"11","NCEA Level 3","Southland","2022","0","0.002","0.002","2","2","1262",""
"11","NCEA Level 3","Southland","2023","0","0.001","0.001","2","2","1335",""
"11","NCEA Level 3","Southland","2024","0","0","0","0","0","1366",""
"11","NCEA Level 3","Taranaki","2015","0","0.002","0.002","3","3","1579",""
"11","NCEA Level 3","Taranaki","2016","0","0","0","0","0","1518",""
"11","NCEA Level 3","Taranaki","2017","0","0","0","0","0","1499",""
"11","NCEA Level 3","Taranaki","2018","0","0.001","0.001","1","1","1495",""
"11","NCEA Level 3","Taranaki","2019","0","0.001","0.001","2","2","1455",""
"11","NCEA Level 3","Taranaki","2020","0","0","0","0","0","1474",""
"11","NCEA Level 3","Taranaki","2021","0","0","0","0","0","1572",""
"11","NCEA Level 3","Taranaki","2022","0","0","0","0","0","1661",""
"11","NCEA Level 3","Taranaki","2023","0","0.001","0.001","1","1","1706",""
"11","NCEA Level 3","Taranaki","2024","0","0.001","0.001","1","1","1835",""
"11","NCEA Level 3","Tasman","2015","0","0","0","0","0","554",""
"11","NCEA Level 3","Tasman","2016","0","0","0","0","0","521",""
"11","NCEA Level 3","Tasman","2017","0","0","0","0","0","560",""
