Secondary Subject,Level,Gender,Academic Year,Provider Count,Students Assessed in 1+ Credits Count,Students Assessed in 1+ Credits Rate,Students Assessed in 14+ Credits Count,Students Assessed in 14+ Credits Rate,Assessed Count,Not Achieved Rate,Achieved Rate,Merit Rate,Excellence Rate,Not Achieved Count,Achieved Count,Merit Count,Excellence Count,Cohort Warning
Technology,Level 1,Male,2019,219,5514,0.13,1512,0.054,11026,0.226,0.428,0.19,0.156,2497,4716,2094,1719,
Technology,Level 1,Male,2020,211,4927,0.101,1111,0.04,9457,0.235,0.409,0.186,0.17,2226,3866,1755,1610,
Technology,Level 1,Male,2021,213,4846,0.1,1149,0.043,9545,0.2,0.416,0.198,0.186,1908,3975,1891,1771,
Technology,Level 1,Male,2022,209,4432,0.091,1148,0.043,8628,0.206,0.397,0.213,0.183,1776,3429,1840,1583,
Technology,Level 1,Male,2023,193,4433,0.092,1194,0.042,8640,0.199,0.412,0.204,0.185,1723,3556,1762,1599,
Technology,Level 1,Male,2024,,,,,,0,,,,,,,,,Small Cohort
Technology,Level 2,Female,2015,240,2833,0.081,869,0.033,5831,0.173,0.319,0.217,0.291,1007,1861,1268,1695,
Technology,Level 2,Female,2016,252,3166,0.087,989,0.037,6499,0.174,0.285,0.235,0.305,1133,1853,1530,1983,
Technology,Level 2,Female,2017,250,2865,0.079,771,0.029,5690,0.148,0.307,0.22,0.325,843,1744,1252,1851,
Technology,Level 2,Female,2018,246,2735,0.076,757,0.029,5301,0.168,0.3,0.211,0.321,889,1592,1116,1704,
Technology,Level 2,Female,2019,225,2474,0.069,680,0.027,4738,0.165,0.27,0.222,0.343,781,1280,1052,1625,
Technology,Level 2,Female,2020,224,2357,0.066,575,0.023,4505,0.141,0.262,0.226,0.37,637,1180,1020,1668,
Technology,Level 2,Female,2021,227,2367,0.068,569,0.023,4391,0.148,0.276,0.226,0.35,650,1210,994,1537,
Technology,Level 2,Female,2022,213,2283,0.068,449,0.019,4187,0.154,0.273,0.222,0.35,645,1144,931,1467,
Technology,Level 2,Female,2023,220,2662,0.075,624,0.025,4955,0.136,0.289,0.236,0.34,672,1433,1167,1683,
Technology,Level 2,Female,2024,214,3014,0.076,739,0.027,5716,0.154,0.292,0.235,0.319,881,1668,1341,1826,
Technology,Level 2,Male,2015,223,4254,0.12,1408,0.056,8725,0.324,0.367,0.168,0.141,2829,3198,1465,1233,
Technology,Level 2,Male,2016,234,4493,0.125,1291,0.051,8865,0.284,0.378,0.171,0.166,2521,3355,1516,1473,
Technology,Level 2,Male,2017,245,4718,0.13,1257,0.05,9059,0.281,0.371,0.165,0.184,2546,3359,1491,1663,
Technology,Level 2,Male,2018,239,4505,0.127,1052,0.043,8451,0.282,0.351,0.183,0.183,2387,2965,1550,1549,
Technology,Level 2,Male,2019,215,3879,0.108,838,0.035,7094,0.265,0.343,0.185,0.207,1880,2436,1309,1469,
Technology,Level 2,Male,2020,213,3333,0.093,665,0.028,6167,0.275,0.358,0.176,0.19,1698,2208,1088,1173,
Technology,Level 2,Male,2021,218,3387,0.096,616,0.027,6092,0.247,0.382,0.184,0.187,1502,2330,1123,1137,
Technology,Level 2,Male,2022,192,3070,0.09,616,0.028,5676,0.26,0.345,0.195,0.2,1478,1957,1105,1136,
Technology,Level 2,Male,2023,201,3396,0.094,755,0.031,6405,0.242,0.369,0.186,0.203,1552,2365,1189,1299,
Technology,Level 2,Male,2024,199,3573,0.09,795,0.03,6706,0.243,0.372,0.193,0.192,1629,2497,1291,1289,
Technology,Level 3,Female,2015,242,2247,0.087,732,0.035,4774,0.196,0.315,0.216,0.274,935,1502,1030,1307,
Technology,Level 3,Female,2016,235,2145,0.082,671,0.032,4364,0.182,0.294,0.217,0.308,794,1281,945,1344,
Technology,Level 3,Female,2017,240,2242,0.081,644,0.029,4540,0.194,0.295,0.206,0.306,880,1338,934,1388,
Technology,Level 3,Female,2018,233,2004,0.071,576,0.027,3984,0.168,0.303,0.209,0.32,670,1206,834,1274,
Technology,Level 3,Female,2019,217,1898,0.067,508,0.024,3756,0.144,0.292,0.21,0.354,541,1096,788,1331,
Technology,Level 3,Female,2020,214,1789,0.063,434,0.021,3417,0.172,0.278,0.185,0.365,588,950,632,1247,
Technology,Level 3,Female,2021,220,1855,0.065,480,0.022,3611,0.142,0.247,0.217,0.394,512,893,785,1421,
Technology,Level 3,Female,2022,209,1685,0.06,433,0.022,3347,0.151,0.272,0.189,0.388,507,910,632,1298,
Technology,Level 3,Female,2023,200,1637,0.06,417,0.021,3147,0.144,0.276,0.196,0.384,452,870,618,1207,
Technology,Level 3,Female,2024,209,2031,0.068,528,0.024,3959,0.139,0.29,0.218,0.353,549,1147,864,1399,
Technology,Level 3,Male,2015,229,3209,0.134,933,0.052,6356,0.323,0.354,0.164,0.158,2056,2252,1044,1004,
Technology,Level 3,Male,2016,223,3108,0.128,800,0.044,6110,0.286,0.346,0.18,0.189,1745,2114,1099,1152,
Technology,Level 3,Male,2017,222,3124,0.124,936,0.051,6328,0.269,0.355,0.171,0.205,1703,2245,1083,1297,
Technology,Level 3,Male,2018,224,3141,0.125,882,0.048,6180,0.271,0.343,0.166,0.22,1677,2121,1024,1358,
Technology,Level 3,Male,2019,208,2811,0.11,741,0.041,5508,0.274,0.346,0.176,0.203,1510,1906,972,1120,
Technology,Level 3,Male,2020,201,2550,0.098,558,0.031,4732,0.252,0.335,0.169,0.244,1193,1583,801,1155,
Technology,Level 3,Male,2021,201,2353,0.091,558,0.031,4530,0.247,0.322,0.181,0.249,1119,1460,821,1130,
Technology,Level 3,Male,2022,193,2088,0.082,499,0.029,3970,0.229,0.351,0.19,0.231,908,1393,753,916,
Technology,Level 3,Male,2023,188,2343,0.094,558,0.032,4441,0.248,0.35,0.177,0.224,1103,1555,786,997,
Technology,Level 3,Male,2024,184,2484,0.089,566,0.029,4651,0.254,0.339,0.172,0.235,1181,1575,802,1093,
Technology - Construction and Mechanical Technologies,Level 1,Female,2015,227,2912,0.08,106,0.004,4285,0.103,0.375,0.235,0.288,440,1605,1007,1233,
Technology - Construction and Mechanical Technologies,Level 1,Female,2016,229,2771,0.077,53,0.002,4028,0.088,0.347,0.231,0.334,353,1399,930,1346,
Technology - Construction and Mechanical Technologies,Level 1,Female,2017,238,2675,0.076,76,0.003,3931,0.082,0.337,0.239,0.343,321,1325,938,1347,
Technology - Construction and Mechanical Technologies,Level 1,Female,2018,221,2595,0.076,63,0.002,3856,0.097,0.311,0.236,0.356,375,1199,911,1371,
Technology - Construction and Mechanical Technologies,Level 1,Female,2019,217,2724,0.066,59,0.002,3923,0.094,0.313,0.24,0.353,369,1227,942,1385,
Technology - Construction and Mechanical Technologies,Level 1,Female,2020,209,2236,0.048,73,0.003,3195,0.097,0.316,0.221,0.366,310,1010,707,1168,
Technology - Construction and Mechanical Technologies,Level 1,Female,2021,207,2409,0.053,81,0.003,3477,0.073,0.331,0.237,0.358,255,1151,825,1246,
Technology - Construction and Mechanical Technologies,Level 1,Female,2022,206,2755,0.059,88,0.003,4071,0.12,0.317,0.208,0.355,487,1291,846,1447,
Technology - Construction and Mechanical Technologies,Level 1,Female,2023,191,2783,0.06,65,0.002,3983,0.101,0.305,0.226,0.368,403,1215,901,1464,
Technology - Construction and Mechanical Technologies,Level 1,Male,2015,202,4122,0.11,10,0,4845,0.184,0.466,0.219,0.131,892,2257,1061,635,
Technology - Construction and Mechanical Technologies,Level 1,Male,2016,198,4182,0.113,7,0,4802,0.158,0.466,0.216,0.16,760,2236,1037,769,
Technology - Construction and Mechanical Technologies,Level 1,Male,2017,215,4351,0.122,13,0,4884,0.144,0.433,0.245,0.179,702,2113,1196,873,
Technology - Construction and Mechanical Technologies,Level 1,Male,2018,208,4399,0.124,14,0,5104,0.182,0.438,0.221,0.159,931,2235,1128,810,
Technology - Construction and Mechanical Technologies,Level 1,Male,2019,188,4112,0.097,15,0.001,4791,0.182,0.44,0.205,0.173,871,2107,983,830,
Technology - Construction and Mechanical Technologies,Level 1,Male,2020,190,3783,0.077,8,0,4205,0.178,0.42,0.204,0.197,750,1768,859,828,
Technology - Construction and Mechanical Technologies,Level 1,Male,2021,184,3770,0.078,9,0,4251,0.138,0.444,0.234,0.184,587,1888,995,781,
Technology - Construction and Mechanical Technologies,Level 1,Male,2022,168,3477,0.072,13,0,3910,0.152,0.417,0.227,0.204,594,1629,888,799,
Technology - Construction and Mechanical Technologies,Level 1,Male,2023,173,3635,0.075,5,0,4061,0.14,0.432,0.227,0.201,570,1754,922,815,
Technology - Construction and Mechanical Technologies,Level 2,Female,2015,194,1410,0.04,43,0.002,2047,0.133,0.31,0.231,0.326,272,634,473,668,
Technology - Construction and Mechanical Technologies,Level 2,Female,2016,196,1470,0.041,38,0.001,2119,0.148,0.267,0.217,0.368,314,566,460,779,
Technology - Construction and Mechanical Technologies,Level 2,Female,2017,197,1378,0.038,30,0.001,1965,0.139,0.306,0.212,0.342,274,602,416,673,
Technology - Construction and Mechanical Technologies,Level 2,Female,2018,184,1287,0.036,28,0.001,1824,0.157,0.275,0.201,0.367,287,502,366,669,
Technology - Construction and Mechanical Technologies,Level 2,Female,2019,176,1276,0.036,32,0.001,1795,0.135,0.256,0.241,0.367,243,460,433,659,
Technology - Construction and Mechanical Technologies,Level 2,Female,2020,168,1247,0.035,4,0,1681,0.12,0.265,0.206,0.409,202,445,346,688,
Technology - Construction and Mechanical Technologies,Level 2,Female,2021,162,1235,0.036,54,0.002,1742,0.135,0.276,0.215,0.374,235,480,375,652,
Technology - Construction and Mechanical Technologies,Level 2,Female,2022,165,1201,0.036,36,0.002,1643,0.156,0.271,0.209,0.363,257,445,344,597,
Technology - Construction and Mechanical Technologies,Level 2,Female,2023,171,1470,0.041,57,0.002,2047,0.135,0.275,0.218,0.372,276,563,447,761,
Technology - Construction and Mechanical Technologies,Level 2,Female,2024,163,1513,0.038,13,0,2028,0.131,0.273,0.214,0.382,265,554,434,775,
Technology - Construction and Mechanical Technologies,Level 2,Male,2015,149,2084,0.059,3,0,2487,0.25,0.388,0.205,0.158,621,964,509,393,
Technology - Construction and Mechanical Technologies,Level 2,Male,2016,169,2148,0.06,4,0,2416,0.263,0.389,0.192,0.156,635,940,464,377,
Technology - Construction and Mechanical Technologies,Level 2,Male,2017,172,2247,0.062,5,0,2476,0.226,0.365,0.218,0.191,559,904,541,472,
Technology - Construction and Mechanical Technologies,Level 2,Male,2018,164,2219,0.062,8,0,2444,0.256,0.358,0.198,0.188,626,874,485,459,
Technology - Construction and Mechanical Technologies,Level 2,Male,2019,155,2074,0.058,2,0,2264,0.22,0.351,0.219,0.21,498,795,495,476,
Technology - Construction and Mechanical Technologies,Level 2,Male,2020,144,1942,0.054,0,0,2110,0.229,0.363,0.201,0.207,484,766,424,436,
Technology - Construction and Mechanical Technologies,Level 2,Male,2021,138,1815,0.052,4,0,1927,0.231,0.356,0.201,0.211,446,686,388,407,
Technology - Construction and Mechanical Technologies,Level 2,Male,2022,134,1763,0.052,6,0,1913,0.229,0.323,0.209,0.239,439,618,399,457,
Technology - Construction and Mechanical Technologies,Level 2,Male,2023,139,1856,0.051,8,0,1976,0.255,0.341,0.181,0.224,503,673,358,442,
Technology - Construction and Mechanical Technologies,Level 2,Male,2024,132,1931,0.049,2,0,2111,0.22,0.354,0.2,0.226,464,747,423,477,
Technology - Construction and Mechanical Technologies,Level 3,Female,2015,184,1087,0.042,164,0.008,1783,0.145,0.292,0.213,0.351,258,521,379,625,
Technology - Construction and Mechanical Technologies,Level 3,Female,2016,182,1052,0.04,175,0.008,1777,0.149,0.282,0.197,0.372,265,501,350,661,
Technology - Construction and Mechanical Technologies,Level 3,Female,2017,184,1127,0.041,212,0.01,1993,0.133,0.252,0.214,0.4,266,502,427,798,
Technology - Construction and Mechanical Technologies,Level 3,Female,2018,176,1045,0.037,153,0.007,1734,0.141,0.265,0.207,0.388,244,459,359,672,
Technology - Construction and Mechanical Technologies,Level 3,Female,2019,174,1055,0.037,174,0.008,1768,0.141,0.286,0.174,0.399,250,506,307,705,
Technology - Construction and Mechanical Technologies,Level 3,Female,2020,161,1015,0.036,103,0.005,1547,0.113,0.264,0.19,0.433,175,408,294,670,
Technology - Construction and Mechanical Technologies,Level 3,Female,2021,167,1010,0.035,152,0.007,1641,0.116,0.267,0.196,0.421,191,438,321,691,
Technology - Construction and Mechanical Technologies,Level 3,Female,2022,158,968,0.035,136,0.007,1564,0.158,0.252,0.203,0.387,247,394,317,606,
Technology - Construction and Mechanical Technologies,Level 3,Female,2023,159,965,0.035,142,0.007,1574,0.125,0.278,0.196,0.401,197,437,309,631,
Technology - Construction and Mechanical Technologies,Level 3,Female,2024,164,1155,0.039,208,0.009,1934,0.141,0.289,0.181,0.39,272,558,350,754,
Technology - Construction and Mechanical Technologies,Level 3,Male,2015,158,1482,0.062,11,0.001,2000,0.319,0.383,0.164,0.135,637,766,328,269,
Technology - Construction and Mechanical Technologies,Level 3,Male,2016,154,1503,0.062,28,0.002,2043,0.297,0.353,0.168,0.183,606,721,343,373,
Technology - Construction and Mechanical Technologies,Level 3,Male,2017,162,1649,0.066,41,0.002,2249,0.244,0.374,0.178,0.204,549,841,400,459,
Technology - Construction and Mechanical Technologies,Level 3,Male,2018,151,1672,0.067,36,0.002,2272,0.274,0.337,0.187,0.202,623,766,424,459,
Technology - Construction and Mechanical Technologies,Level 3,Male,2019,146,1575,0.062,70,0.004,2224,0.247,0.345,0.196,0.212,550,767,436,471,
Technology - Construction and Mechanical Technologies,Level 3,Male,2020,142,1481,0.057,62,0.003,2133,0.21,0.358,0.183,0.249,447,763,391,532,
Technology - Construction and Mechanical Technologies,Level 3,Male,2021,120,1280,0.05,61,0.003,1830,0.184,0.321,0.215,0.28,337,588,393,512,
Technology - Construction and Mechanical Technologies,Level 3,Male,2022,131,1337,0.053,51,0.003,1880,0.182,0.305,0.222,0.291,342,573,417,548,
Technology - Construction and Mechanical Technologies,Level 3,Male,2023,135,1467,0.059,87,0.005,2102,0.209,0.295,0.208,0.287,439,621,438,604,
Technology - Construction and Mechanical Technologies,Level 3,Male,2024,122,1467,0.053,85,0.004,2046,0.23,0.341,0.174,0.255,471,697,357,521,
Technology - Design and Visual Communication,Level 1,Female,2015,260,3440,0.094,2266,0.077,14513,0.074,0.326,0.304,0.296,1075,4725,4412,4301,
Technology - Design and Visual Communication,Level 1,Female,2016,263,3306,0.092,2228,0.076,13951,0.078,0.329,0.3,0.293,1086,4590,4191,4084,
Technology - Design and Visual Communication,Level 1,Female,2017,258,3181,0.09,2084,0.072,12769,0.075,0.32,0.306,0.299,960,4091,3906,3812,
Technology - Design and Visual Communication,Level 1,Female,2018,250,3241,0.095,2056,0.073,12601,0.073,0.319,0.299,0.308,926,4023,3768,3884,
Technology - Design and Visual Communication,Level 1,Female,2019,243,3476,0.084,2176,0.076,12788,0.071,0.333,0.296,0.3,904,4261,3789,3834,
Technology - Design and Visual Communication,Level 1,Female,2020,232,3310,0.072,1926,0.072,11536,0.079,0.313,0.302,0.305,912,3612,3489,3523,
Technology - Design and Visual Communication,Level 1,Female,2021,227,3003,0.066,1869,0.071,10916,0.071,0.295,0.316,0.318,775,3223,3449,3469,
Technology - Design and Visual Communication,Level 1,Female,2022,218,3145,0.068,1851,0.071,11078,0.078,0.321,0.301,0.3,861,3556,3335,3326,
Technology - Design and Visual Communication,Level 1,Female,2023,204,3227,0.07,1926,0.07,11299,0.085,0.313,0.307,0.295,960,3534,3473,3332,
Technology - Design and Visual Communication,Level 1,Female,2024,173,2488,0.075,1527,0.072,6326,0.081,0.35,0.312,0.258,510,2211,1976,1629,
Technology - Design and Visual Communication,Level 1,Male,2015,269,4717,0.126,3762,0.126,22558,0.147,0.465,0.248,0.14,3312,10485,5595,3166,
Technology - Design and Visual Communication,Level 1,Male,2016,272,4793,0.13,3709,0.125,22485,0.139,0.452,0.254,0.155,3124,10173,5710,3478,
Technology - Design and Visual Communication,Level 1,Male,2017,270,4543,0.127,3454,0.119,20443,0.156,0.453,0.248,0.143,3183,9267,5070,2923,
Technology - Design and Visual Communication,Level 1,Male,2018,259,4355,0.123,3302,0.117,19344,0.137,0.462,0.248,0.153,2656,8932,4804,2952,
Technology - Design and Visual Communication,Level 1,Male,2019,255,4013,0.094,2921,0.104,17232,0.128,0.46,0.264,0.148,2209,7925,4556,2542,
Technology - Design and Visual Communication,Level 1,Male,2020,234,3751,0.077,2519,0.091,15035,0.137,0.431,0.269,0.163,2067,6477,4037,2454,
Technology - Design and Visual Communication,Level 1,Male,2021,230,3281,0.068,2170,0.082,12919,0.128,0.424,0.272,0.176,1652,5484,3514,2269,
Technology - Design and Visual Communication,Level 1,Male,2022,217,3180,0.066,2152,0.08,12622,0.134,0.439,0.265,0.162,1688,5543,3348,2043,
Technology - Design and Visual Communication,Level 1,Male,2023,198,2934,0.061,1961,0.069,11348,0.135,0.441,0.274,0.15,1530,5002,3114,1702,
Technology - Design and Visual Communication,Level 1,Male,2024,176,2445,0.072,1437,0.066,6217,0.156,0.419,0.264,0.161,970,2605,1639,1003,
Technology - Design and Visual Communication,Level 2,Female,2015,231,1672,0.048,1101,0.042,6042,0.156,0.328,0.249,0.266,944,1984,1504,1610,
Technology - Design and Visual Communication,Level 2,Female,2016,232,1830,0.05,1164,0.043,6437,0.13,0.305,0.282,0.282,836,1966,1818,1817,
Technology - Design and Visual Communication,Level 2,Female,2017,232,1777,0.049,1137,0.043,6049,0.145,0.294,0.272,0.288,879,1778,1648,1744,
Technology - Design and Visual Communication,Level 2,Female,2018,229,1672,0.047,1082,0.042,5759,0.13,0.292,0.276,0.302,750,1681,1590,1738,
Technology - Design and Visual Communication,Level 2,Female,2019,224,1882,0.052,1180,0.046,6106,0.11,0.314,0.28,0.296,671,1919,1711,1805,
Technology - Design and Visual Communication,Level 2,Female,2020,214,1919,0.054,1149,0.045,6014,0.108,0.308,0.256,0.327,652,1852,1541,1969,
Technology - Design and Visual Communication,Level 2,Female,2021,222,1960,0.056,1095,0.045,5919,0.093,0.289,0.268,0.35,552,1709,1587,2071,
Technology - Design and Visual Communication,Level 2,Female,2022,207,1860,0.055,1074,0.045,5772,0.121,0.288,0.274,0.317,700,1660,1581,1831,
Technology - Design and Visual Communication,Level 2,Female,2023,209,2133,0.06,1305,0.052,6761,0.12,0.291,0.258,0.331,813,1970,1741,2237,
Technology - Design and Visual Communication,Level 2,Female,2024,206,2386,0.06,1515,0.055,7599,0.097,0.294,0.281,0.329,734,2233,2133,2499,
Technology - Design and Visual Communication,Level 2,Male,2015,251,2748,0.078,2087,0.083,10914,0.268,0.391,0.208,0.133,2921,4271,2265,1457,
Technology - Design and Visual Communication,Level 2,Male,2016,257,2743,0.076,2005,0.079,10431,0.24,0.393,0.221,0.145,2507,4103,2306,1515,
Technology - Design and Visual Communication,Level 2,Male,2017,249,2805,0.077,1938,0.077,10224,0.236,0.41,0.216,0.138,2414,4195,2206,1409,
Technology - Design and Visual Communication,Level 2,Male,2018,237,2615,0.074,1746,0.072,9154,0.257,0.392,0.201,0.15,2349,3592,1838,1375,
Technology - Design and Visual Communication,Level 2,Male,2019,232,2617,0.073,1666,0.069,8883,0.238,0.401,0.205,0.156,2116,3560,1822,1385,
Technology - Design and Visual Communication,Level 2,Male,2020,227,2366,0.066,1413,0.06,7825,0.213,0.389,0.231,0.167,1670,3041,1804,1310,
Technology - Design and Visual Communication,Level 2,Male,2021,218,2305,0.066,1306,0.057,7282,0.191,0.379,0.236,0.193,1394,2763,1716,1409,
Technology - Design and Visual Communication,Level 2,Male,2022,224,2102,0.062,1238,0.056,6832,0.227,0.388,0.218,0.167,1552,2648,1491,1141,
Technology - Design and Visual Communication,Level 2,Male,2023,207,2239,0.062,1337,0.055,7348,0.23,0.395,0.216,0.159,1687,2901,1588,1172,
Technology - Design and Visual Communication,Level 2,Male,2024,207,2255,0.057,1319,0.05,7269,0.218,0.407,0.211,0.164,1588,2955,1533,1193,
Technology - Design and Visual Communication,Level 3,Female,2015,178,989,0.038,659,0.031,2730,0.185,0.333,0.24,0.242,506,909,655,660,
Technology - Design and Visual Communication,Level 3,Female,2016,190,987,0.038,651,0.031,2647,0.178,0.3,0.255,0.266,472,795,675,705,
Technology - Design and Visual Communication,Level 3,Female,2017,196,1127,0.041,695,0.032,2932,0.154,0.315,0.263,0.267,452,924,772,784,
Technology - Design and Visual Communication,Level 3,Female,2018,190,1053,0.037,678,0.031,2756,0.154,0.344,0.232,0.27,424,948,639,745,
Technology - Design and Visual Communication,Level 3,Female,2019,189,1028,0.036,708,0.033,2790,0.154,0.315,0.261,0.27,430,879,727,754,
Technology - Design and Visual Communication,Level 3,Female,2020,182,1137,0.04,685,0.033,2848,0.139,0.324,0.239,0.298,396,924,680,848,
Technology - Design and Visual Communication,Level 3,Female,2021,189,1177,0.041,721,0.034,3014,0.122,0.314,0.242,0.322,369,946,729,970,
Technology - Design and Visual Communication,Level 3,Female,2022,207,1169,0.042,700,0.035,2949,0.146,0.33,0.259,0.265,432,973,763,781,
Technology - Design and Visual Communication,Level 3,Female,2023,187,1194,0.044,765,0.038,3074,0.134,0.345,0.26,0.261,411,1061,800,802,
Technology - Design and Visual Communication,Level 3,Female,2024,188,1398,0.047,836,0.038,3518,0.155,0.324,0.251,0.27,545,1139,884,950,
Technology - Design and Visual Communication,Level 3,Male,2015,209,1497,0.063,1011,0.056,4280,0.327,0.341,0.189,0.143,1401,1459,809,611,
Technology - Design and Visual Communication,Level 3,Male,2016,218,1640,0.068,1085,0.06,4495,0.273,0.378,0.207,0.141,1229,1700,930,636,
Technology - Design and Visual Communication,Level 3,Male,2017,208,1639,0.065,1024,0.055,4348,0.288,0.366,0.184,0.162,1253,1590,802,703,
Technology - Design and Visual Communication,Level 3,Male,2018,211,1660,0.066,1019,0.055,4321,0.269,0.388,0.181,0.162,1164,1677,780,700,
Technology - Design and Visual Communication,Level 3,Male,2019,203,1475,0.058,940,0.052,3909,0.252,0.384,0.204,0.159,984,1503,799,623,
Technology - Design and Visual Communication,Level 3,Male,2020,194,1458,0.056,783,0.044,3519,0.213,0.396,0.211,0.181,748,1392,743,636,
Technology - Design and Visual Communication,Level 3,Male,2021,201,1523,0.059,823,0.046,3701,0.187,0.382,0.225,0.206,693,1412,833,763,
Technology - Design and Visual Communication,Level 3,Male,2022,191,1398,0.055,796,0.046,3392,0.243,0.401,0.192,0.165,824,1359,650,559,
Technology - Design and Visual Communication,Level 3,Male,2023,190,1388,0.056,797,0.046,3408,0.236,0.391,0.192,0.181,803,1332,655,618,
Technology - Design and Visual Communication,Level 3,Male,2024,181,1382,0.05,785,0.04,3422,0.231,0.368,0.208,0.193,792,1259,711,660,
Technology - Digital Technologies and Hangarau Matihiko,Level 1,Female,2015,264,2956,0.081,1119,0.038,9324,0.157,0.34,0.243,0.26,1464,3166,2269,2425,
Technology - Digital Technologies and Hangarau Matihiko,Level 1,Female,2016,258,2666,0.074,891,0.03,8355,0.163,0.318,0.237,0.283,1358,2653,1983,2361,
Technology - Digital Technologies and Hangarau Matihiko,Level 1,Female,2017,253,2523,0.072,862,0.03,7855,0.143,0.327,0.231,0.299,1121,2571,1812,2351,
Technology - Digital Technologies and Hangarau Matihiko,Level 1,Female,2018,247,2364,0.069,1048,0.037,7545,0.14,0.305,0.229,0.326,1060,2302,1726,2457,
Technology - Digital Technologies and Hangarau Matihiko,Level 1,Female,2019,246,2038,0.049,1159,0.041,6939,0.133,0.267,0.219,0.381,923,1854,1518,2644,
Technology - Digital Technologies and Hangarau Matihiko,Level 1,Female,2020,244,1901,0.041,1003,0.037,6207,0.132,0.274,0.213,0.381,818,1701,1322,2366,
Technology - Digital Technologies and Hangarau Matihiko,Level 1,Female,2021,246,1892,0.041,997,0.038,6095,0.122,0.245,0.226,0.406,746,1496,1378,2475,
